timestamp,ue_id,serving_cell_id,rsrp_serving,rsrq_serving,sinr,cqi,best_neighbor_cell_id,rsrp_neighbor,rsrq_neighbor,ue_speed,pos_x,pos_y,handover_event,target_cell_id,handover_soon
260,0,2,-56.62,-3.0,2.55,5,3,-59.55,-4.84,1.77,452.65,724.84,0,-1,0
261,0,2,-50.75,-3.0,11.81,10,3,-64.12,-13.65,1.77,454.01,723.71,0,-1,0
262,0,2,-55.09,-3.0,9.61,8,3,-66.06,-11.42,1.77,455.5,722.75,0,-1,0
263,0,2,-54.18,-3.0,7.31,7,3,-62.13,-8.69,1.77,457.13,722.06,0,-1,0
264,0,2,-53.56,-3.0,8.57,8,3,-63.68,-10.69,1.77,458.78,722.72,0,-1,0
265,0,2,-56.14,-3.0,5.81,6,3,-63.37,-8.24,1.77,460.49,723.21,0,-1,0
266,0,2,-59.48,-3.0,1.8,4,3,-62.07,-4.8,1.77,462.23,722.91,0,-1,0
267,0,2,-55.64,-3.0,5.26,6,3,-61.72,-7.21,1.77,464.0,723.02,0,-1,0
268,0,2,-57.39,-3.49,-0.91,3,3,-56.69,-3.0,1.77,464.78,721.42,0,-1,0
269,0,2,-56.78,-3.0,1.47,4,3,-58.49,-4.05,1.77,466.12,720.26,0,-1,0
270,0,2,-60.18,-3.63,-1.16,3,3,-60.05,-3.5,1.77,467.9,720.19,0,-1,0
271,0,2,-59.89,-3.0,2.54,5,3,-65.49,-7.52,1.77,469.65,719.91,0,-1,0
272,0,2,-56.38,-3.0,6.18,7,3,-63.72,-8.28,1.77,471.39,719.59,0,-1,0
273,0,2,-58.15,-3.0,1.55,4,3,-60.3,-4.46,1.77,473.13,719.25,0,-1,0
274,0,2,-58.28,-3.0,2.39,4,3,-61.46,-5.15,1.77,474.38,717.99,0,-1,0
275,0,2,-61.65,-5.07,-3.46,2,3,-58.45,-3.0,1.77,476.06,717.42,0,-1,0
276,0,2,-59.65,-3.24,-0.45,3,3,-59.96,-3.55,1.77,477.83,717.44,0,-1,0
277,0,2,-59.18,-3.0,0.12,3,3,-60.04,-3.82,1.77,479.51,718.02,0,-1,0
278,0,2,-55.37,-3.0,3.93,5,3,-60.19,-6.29,1.77,480.9,719.12,0,-1,0
279,0,2,-58.04,-3.0,1.86,4,3,-61.15,-5.29,1.77,482.67,719.01,0,-1,0
280,0,2,-57.84,-3.0,0.19,3,3,-58.4,-3.48,1.77,484.44,719.18,0,-1,0
281,0,2,-53.83,-3.0,6.75,7,3,-61.1,-8.11,1.77,485.87,718.14,0,-1,0
282,0,2,-57.31,-3.0,3.01,5,3,-60.95,-5.4,1.77,487.23,716.99,0,-1,0
283,0,2,-60.43,-3.0,2.62,5,3,-64.93,-6.4,1.77,488.87,716.32,0,-1,0
284,0,2,-57.01,-3.0,5.1,6,3,-63.48,-7.64,1.77,490.62,716.05,0,-1,0
285,0,2,-60.73,-4.25,-2.2,3,3,-59.02,-3.0,1.77,492.34,716.49,0,-1,0
286,0,2,-60.69,-3.95,-1.72,3,3,-59.66,-3.0,1.77,492.98,718.14,0,-1,0
287,0,2,-57.28,-3.0,1.37,4,3,-59.4,-4.5,1.77,494.06,719.55,0,-1,0
288,0,2,-58.06,-3.0,2.56,5,3,-62.19,-6.05,1.77,495.05,721.02,0,-1,0
289,0,2,-62.28,-3.07,-0.12,3,3,-62.88,-3.68,1.77,495.9,722.58,0,-1,0
290,0,2,-62.26,-3.33,-0.62,3,3,-62.82,-3.89,1.77,496.99,723.98,0,-1,0
291,0,2,-61.87,-5.03,-3.39,2,3,-59.03,-3.0,1.77,498.76,723.86,0,-1,0
292,0,2,-59.05,-3.0,2.4,4,3,-62.65,-5.57,1.77,500.52,723.61,0,-1,0
293,0,2,-57.39,-3.0,3.12,5,3,-61.24,-5.58,1.77,501.94,722.55,0,-1,0
294,0,2,-62.08,-4.77,-3.01,2,3,-59.47,-3.0,1.77,502.62,720.91,0,-1,0
295,0,2,-59.94,-4.73,-2.95,2,3,-57.23,-3.0,1.77,502.57,719.14,0,-1,0
296,0,2,-60.37,-3.0,0.93,4,3,-62.28,-4.48,1.77,503.27,717.51,0,-1,0
297,0,2,-57.86,-3.0,3.84,5,3,-62.59,-6.23,1.77,503.61,715.77,0,-1,0
298,0,2,-58.23,-3.0,4.6,6,3,-63.6,-6.66,1.77,505.03,714.7,0,-1,0
299,0,2,-61.14,-3.44,-0.82,3,3,-60.7,-3.0,1.77,506.53,713.75,0,-1,0
300,0,2,-59.11,-3.51,-0.95,3,3,-58.59,-3.0,1.77,507.97,712.72,0,-1,0
301,0,2,-57.88,-3.0,2.6,5,3,-61.13,-5.16,1.77,509.55,711.9,0,-1,0
302,0,2,-56.05,-3.0,1.26,4,3,-58.22,-4.59,1.77,510.5,710.4,0,-1,0
303,0,2,-59.78,-5.12,-3.52,2,3,-56.47,-3.0,1.77,511.09,708.73,0,-1,0
304,0,2,-59.74,-3.0,0.11,3,3,-61.34,-4.55,1.77,512.46,707.6,0,-1,0
305,0,2,-64.31,-9.08,-8.5,1,3,-56.11,-3.0,1.77,514.12,706.96,0,-1,0
306,0,2,-62.69,-6.52,-5.42,1,3,-57.66,-3.0,1.77,515.82,706.46,0,-1,0
307,0,2,-57.57,-3.03,-0.05,3,3,-58.07,-3.54,1.77,517.57,706.21,0,-1,0
308,0,2,-61.46,-6.01,-4.76,1,3,-56.98,-3.0,1.77,519.33,706.46,0,-1,0
309,0,2,-60.97,-4.25,-2.21,3,3,-59.36,-3.0,1.77,521.07,706.1,0,-1,0
310,0,2,-59.7,-3.65,-1.2,3,3,-58.89,-3.0,1.77,522.53,705.1,0,-1,0
311,0,2,-59.48,-5.7,-4.34,2,3,-55.39,-3.0,1.77,523.9,703.97,0,-1,0
312,0,2,-61.57,-4.08,-1.92,3,3,-60.74,-3.25,1.77,525.22,702.78,0,-1,1
313,0,2,-61.92,-5.71,-4.35,2,3,-57.93,-3.0,1.77,526.75,701.88,0,-1,1
314,0,2,-60.65,-7.78,-6.99,1,3,-53.81,-3.0,1.77,528.38,701.19,0,-1,1
315,0,2,-64.43,-10.19,-9.75,1,3,-54.89,-3.0,1.77,529.9,700.27,1,3,0
316,0,3,-58.93,-3.0,2.84,5,2,-62.59,-5.48,1.77,531.25,699.12,0,-1,0
317,0,3,-58.2,-3.0,2.81,5,2,-62.06,-5.69,1.77,532.6,697.97,0,-1,0
318,0,3,-54.99,-3.0,7.53,7,2,-63.8,-9.52,1.77,534.06,696.96,0,-1,0
319,0,3,-59.34,-3.0,0.43,4,2,-60.46,-3.92,1.77,535.64,696.15,0,-1,0
320,0,3,-57.92,-3.0,4.86,6,2,-64.13,-7.43,1.77,537.23,695.37,0,-1,0
321,0,3,-56.79,-3.0,2.59,5,2,-60.08,-5.19,1.77,538.86,694.68,0,-1,0
322,0,3,-55.99,-3.0,5.81,6,2,-62.7,-7.72,1.77,540.32,693.67,0,-1,0
323,0,3,-55.07,-3.0,6.31,7,2,-62.84,-8.68,1.77,540.08,691.92,0,-1,0
324,0,3,-61.16,-4.26,-2.22,3,2,-59.85,-3.0,1.77,539.94,690.15,0,-1,0
325,0,3,-59.14,-3.0,2.65,5,2,-63.17,-5.91,1.77,539.38,688.46,0,-1,0
326,0,3,-55.3,-3.0,5.78,6,2,-62.47,-8.18,1.77,539.67,686.71,0,-1,0
327,0,3,-56.4,-3.0,2.63,5,2,-59.46,-4.96,1.77,538.69,685.24,0,-1,0
328,0,3,-61.54,-3.0,0.14,3,2,-62.41,-3.81,1.77,537.23,684.23,0,-1,0
329,0,3,-58.08,-3.0,5.09,6,2,-64.28,-7.38,1.77,536.55,682.6,0,-1,0
330,0,3,-61.48,-3.0,2.04,4,2,-66.63,-7.26,1.77,535.53,681.14,0,-1,0
331,0,3,-55.91,-3.0,5.92,7,2,-62.45,-7.53,1.77,534.71,679.57,0,-1,0
332,0,3,-57.22,-3.0,4.02,5,2,-62.35,-6.58,1.77,533.55,678.23,0,-1,0
333,0,3,-59.67,-3.0,0.95,4,2,-61.39,-4.29,1.77,533.12,676.5,0,-1,0
334,0,3,-56.42,-3.0,2.77,5,2,-60.19,-5.62,1.77,532.33,674.92,0,-1,0
335,0,3,-60.07,-3.04,-0.05,3,2,-61.13,-4.09,1.77,531.39,673.42,0,-1,0
336,0,3,-59.66,-3.84,-1.53,3,2,-58.97,-3.15,1.77,530.48,671.89,0,-1,0
337,0,3,-55.64,-3.0,3.8,5,2,-60.3,-6.17,1.77,529.33,670.54,0,-1,0
338,0,3,-59.02,-3.0,1.28,4,2,-61.41,-4.81,1.77,528.12,669.24,0,-1,0
339,0,3,-55.22,-3.0,2.49,5,2,-59.08,-5.8,1.77,527.27,667.68,0,-1,0
340,0,3,-54.6,-3.0,6.53,7,2,-62.62,-8.88,1.77,526.42,666.13,0,-1,0
341,0,3,-57.0,-3.0,5.09,6,2,-63.19,-7.36,1.77,525.95,664.42,0,-1,0
342,0,3,-58.44,-3.0,0.36,4,2,-60.04,-4.43,1.77,525.52,662.7,0,-1,0
343,0,3,-60.62,-3.0,0.13,3,2,-61.79,-4.12,1.77,525.36,660.93,0,-1,0
344,0,3,-60.4,-3.0,2.41,5,2,-64.41,-5.97,1.77,524.97,659.2,0,-1,0
345,0,3,-61.52,-3.46,-0.86,3,2,-61.53,-3.47,1.77,524.88,657.43,0,-1,0
346,0,3,-58.9,-3.0,2.82,5,2,-63.23,-6.16,1.77,526.02,656.07,0,-1,0
347,0,3,-58.52,-3.0,1.61,4,2,-60.91,-4.67,1.77,526.78,654.46,0,-1,0
348,0,3,-57.56,-3.0,3.65,5,2,-63.04,-7.04,1.77,527.01,652.7,0,-1,0
349,0,3,-57.8,-3.0,5.42,6,2,-66.23,-9.53,1.77,527.27,650.95,0,-1,0
350,0,3,-57.98,-3.0,3.14,5,2,-63.95,-7.68,1.77,528.31,649.51,0,-1,0
351,0,3,-57.82,-3.0,3.56,5,2,-63.01,-6.77,1.77,529.94,648.8,0,-1,0
352,0,3,-58.56,-3.0,2.77,5,2,-62.44,-5.72,1.77,531.38,647.77,0,-1,0
353,0,3,-58.39,-3.0,3.61,5,2,-63.43,-6.61,1.77,533.16,647.8,0,-1,0
354,0,3,-62.09,-3.0,0.24,4,2,-64.26,-5.06,1.77,534.88,647.39,0,-1,0
355,0,3,-58.65,-3.0,1.67,4,2,-61.6,-5.19,1.77,536.34,646.38,0,-1,0
356,0,3,-56.96,-3.0,2.75,5,2,-60.2,-5.1,1.77,535.61,644.76,0,-1,0
357,0,3,-60.74,-4.99,-3.33,2,2,-57.78,-3.0,1.77,535.59,642.98,0,-1,0
358,0,3,-59.06,-3.0,4.6,6,2,-66.09,-8.33,1.77,535.72,641.21,0,-1,0
359,0,3,-59.29,-3.0,1.18,4,2,-61.62,-4.78,1.77,534.53,639.9,0,-1,0
360,0,3,-58.04,-3.0,0.48,4,2,-59.02,-3.75,1.77,534.51,638.12,0,-1,0
361,0,3,-58.89,-3.0,3.31,5,2,-65.01,-7.78,1.77,535.18,636.48,0,-1,0
362,0,3,-58.49,-3.0,1.58,4,2,-61.39,-5.19,1.77,534.44,634.87,0,-1,0
363,0,3,-57.32,-3.0,4.18,5,2,-64.57,-8.65,1.77,534.1,633.13,0,-1,0
364,0,3,-57.37,-3.0,3.08,5,2,-61.48,-5.85,1.77,534.28,631.36,0,-1,0
365,0,3,-60.49,-3.0,2.36,4,2,-64.87,-6.37,1.77,535.05,629.77,0,-1,0
366,0,3,-59.57,-3.55,-1.02,3,2,-59.44,-3.42,1.77,534.47,628.09,0,-1,0
367,0,3,-61.07,-5.17,-3.6,2,2,-58.41,-3.0,1.77,533.6,626.54,0,-1,0
368,0,3,-58.48,-3.0,1.97,4,2,-61.59,-5.25,1.77,532.52,625.13,0,-1,0
369,0,3,-61.01,-4.08,-1.93,3,1,-62.21,-5.28,1.77,531.45,623.72,0,-1,0
370,0,3,-60.24,-3.02,-0.01,3,2,-60.96,-3.74,1.77,530.58,622.17,0,-1,0
371,0,3,-59.59,-3.0,0.59,4,2,-62.05,-5.19,1.77,529.01,621.35,0,-1,0
372,0,3,-56.67,-3.0,3.49,5,2,-61.3,-6.24,1.77,527.53,620.37,0,-1,0
373,0,3,-58.62,-3.0,3.93,5,2,-65.37,-8.22,1.77,526.42,618.98,0,-1,0
374,0,3,-58.42,-3.0,2.95,5,1,-64.88,-8.24,1.77,525.69,617.37,0,-1,0
375,0,3,-61.03,-3.21,-0.4,3,2,-61.75,-3.94,1.77,525.28,615.64,0,-1,0
376,0,3,-58.46,-3.0,1.05,4,2,-60.96,-5.01,1.77,524.85,613.92,0,-1,0
377,0,3,-59.29,-3.0,1.64,4,2,-62.42,-5.4,1.77,524.21,612.26,0,-1,0
378,0,3,-64.91,-6.03,-4.78,1,2,-62.06,-3.18,1.77,524.04,610.5,0,-1,0
379,0,3,-61.07,-4.4,-2.44,2,2,-59.27,-3.0,1.77,522.89,609.15,0,-1,0
380,0,3,-59.17,-3.0,1.98,4,2,-63.69,-6.65,1.77,521.2,608.6,0,-1,0
381,0,3,-57.91,-3.0,2.4,5,2,-62.17,-6.23,1.77,519.91,607.39,0,-1,0
382,0,3,-62.2,-4.01,-1.81,3,2,-63.06,-4.87,1.77,518.41,606.45,0,-1,0
383,0,3,-64.4,-5.29,-3.77,2,2,-62.73,-3.62,1.77,516.9,605.51,0,-1,0
384,0,3,-62.24,-5.34,-3.83,2,2,-59.44,-3.0,1.77,515.29,604.76,0,-1,0
385,0,3,-60.83,-3.0,0.96,4,2,-64.99,-6.72,1.77,514.15,603.4,0,-1,0
386,0,3,-61.2,-4.95,-3.28,2,2,-58.66,-3.0,1.77,513.3,601.84,0,-1,0
387,0,3,-59.34,-3.0,1.13,4,2,-63.18,-6.33,1.77,512.39,600.32,0,-1,0
388,0,3,-61.43,-3.67,-1.24,3,2,-61.84,-4.08,1.77,512.47,598.55,0,-1,0
389,0,3,-61.34,-4.51,-2.61,2,2,-59.9,-3.06,1.77,511.47,597.08,0,-1,0
390,0,3,-59.86,-3.0,0.56,4,2,-61.87,-4.74,1.77,510.19,595.85,0,-1,0
391,0,3,-61.55,-3.74,-1.35,3,2,-61.56,-3.76,1.77,508.54,595.21,0,-1,0
392,0,3,-59.26,-3.0,0.68,4,2,-62.22,-5.64,1.77,506.77,595.28,0,-1,0
393,0,3,-63.72,-7.52,-6.67,1,2,-57.59,-3.0,1.77,505.01,595.06,0,-1,0
394,0,3,-61.85,-3.85,-1.54,3,2,-61.62,-3.62,1.77,503.24,594.89,0,-1,0
395,0,3,-58.02,-3.0,2.72,5,2,-62.85,-6.69,1.77,502.07,593.56,0,-1,0
396,0,3,-59.42,-3.0,0.57,4,2,-62.24,-5.56,1.77,501.35,591.94,0,-1,0
397,0,3,-63.47,-3.98,-1.75,3,2,-63.5,-4.0,1.77,501.89,590.25,0,-1,0
398,0,3,-64.92,-6.11,-4.89,1,2,-62.37,-3.56,1.77,501.21,588.61,0,-1,0
399,0,3,-61.52,-4.29,-2.26,3,2,-62.6,-5.36,1.77,501.0,586.85,0,-1,0
400,0,3,-60.64,-3.0,1.52,4,1,-66.12,-7.8,1.77,501.31,585.1,0,-1,0
401,0,3,-63.18,-4.59,-2.74,2,2,-62.6,-4.02,1.77,502.93,584.38,0,-1,0
402,0,3,-62.66,-4.41,-2.46,2,2,-62.22,-3.98,1.77,504.62,583.84,0,-1,0
403,0,3,-62.42,-5.38,-3.89,2,2,-60.03,-3.0,1.77,506.22,583.07,0,-1,0
404,0,3,-56.05,-3.0,4.4,6,2,-63.38,-8.68,1.77,507.72,582.11,0,-1,0
405,0,3,-61.59,-3.58,-1.07,3,2,-62.88,-4.87,1.77,509.48,582.33,0,-1,0
406,0,3,-60.57,-3.12,-0.22,3,2,-63.4,-5.95,1.77,511.18,582.84,0,-1,0
407,0,3,-61.81,-3.07,-0.12,3,2,-64.91,-6.17,1.77,512.9,582.41,0,-1,0
408,0,3,-64.02,-5.35,-3.85,2,2,-61.8,-3.13,1.77,514.16,581.16,0,-1,0
409,0,3,-60.11,-3.13,-0.24,3,2,-62.08,-5.1,1.77,515.85,580.63,0,-1,0
410,0,3,-62.06,-3.15,-0.27,3,2,-63.65,-4.74,1.77,517.51,579.99,0,-1,0
411,0,3,-60.92,-3.61,-1.12,3,2,-63.43,-6.13,1.77,519.15,579.34,0,-1,0
412,0,3,-62.67,-4.61,-2.77,2,2,-62.28,-4.22,1.77,519.82,577.69,0,-1,0
413,0,3,-60.07,-3.0,1.0,4,1,-64.52,-7.0,1.77,520.09,575.94,0,-1,0
414,0,3,-66.7,-6.17,-4.97,1,2,-63.78,-3.25,1.77,520.08,574.17,0,-1,0
415,0,3,-66.47,-7.61,-6.78,1,2,-60.86,-3.0,1.77,519.73,572.43,0,-1,0
416,0,3,-61.1,-3.36,-0.67,3,2,-63.16,-5.42,1.77,520.08,570.69,0,-1,0
417,0,3,-63.34,-6.69,-5.64,1,2,-59.59,-3.0,1.77,519.34,569.08,0,-1,0
418,0,3,-62.19,-3.83,-1.51,3,2,-63.95,-5.59,1.77,517.93,568.0,0,-1,0
419,0,3,-66.92,-8.1,-7.37,1,2,-62.19,-3.38,1.77,517.91,566.22,0,-1,0
420,0,3,-59.2,-3.0,3.19,5,2,-65.7,-8.2,1.77,517.43,564.52,0,-1,0
421,0,3,-61.11,-3.0,0.51,4,2,-63.52,-5.17,1.77,516.52,562.99,0,-1,0
422,0,3,-64.57,-3.6,-1.1,3,0,-68.02,-7.04,1.77,515.26,561.75,0,-1,0
423,0,3,-59.8,-3.0,1.99,4,2,-63.79,-6.12,1.77,513.53,561.38,0,-1,0
424,0,3,-63.16,-3.41,-0.77,3,2,-66.07,-6.32,1.77,511.78,561.05,0,-1,0
425,0,3,-59.2,-3.0,0.31,4,2,-61.01,-4.67,1.77,510.17,561.78,0,-1,0
426,0,3,-66.46,-6.54,-5.46,1,0,-65.22,-5.3,1.77,508.57,562.56,0,-1,0
427,0,3,-62.84,-3.06,-0.09,3,1,-65.12,-5.34,1.77,507.12,563.58,0,-1,0
428,0,3,-61.99,-3.69,-1.27,3,2,-62.57,-4.27,1.77,505.35,563.59,0,-1,0
429,0,3,-61.62,-3.65,-1.21,3,1,-64.17,-6.21,1.77,503.63,564.02,0,-1,0
430,0,3,-59.82,-3.0,1.16,4,2,-62.28,-4.93,1.77,502.27,565.16,0,-1,0
431,0,3,-63.84,-4.89,-3.19,2,1,-63.86,-4.91,1.77,501.23,566.6,0,-1,0
432,0,3,-62.86,-4.55,-2.67,2,2,-63.69,-5.39,1.77,499.69,567.48,0,-1,0
433,0,3,-65.0,-5.73,-4.38,2,2,-62.95,-3.68,1.77,498.47,568.77,0,-1,0
434,0,3,-60.86,-3.0,0.18,3,2,-64.19,-6.24,1.77,498.08,570.5,0,-1,0
435,0,3,-61.46,-4.57,-2.71,2,2,-60.07,-3.19,1.77,497.26,572.07,0,-1,0
436,0,3,-60.72,-3.27,-0.51,3,2,-62.38,-4.93,1.77,496.11,573.42,0,-1,0
437,0,3,-64.95,-4.4,-2.44,2,2,-65.66,-5.1,1.77,494.4,573.88,0,-1,0
438,0,3,-60.04,-3.13,-0.24,3,2,-62.71,-5.8,1.77,492.66,574.25,0,-1,0
439,0,3,-64.07,-7.2,-6.28,1,2,-58.94,-3.0,1.77,490.89,574.29,0,-1,0
440,0,3,-60.95,-3.0,2.28,4,2,-66.06,-7.12,1.77,489.18,573.82,0,-1,0
441,0,3,-63.77,-5.2,-3.64,2,1,-64.56,-6.0,1.77,487.41,573.72,0,-1,0
442,0,3,-63.11,-3.62,-1.14,3,2,-64.28,-4.79,1.77,485.64,573.66,0,-1,0
443,0,3,-66.06,-7.27,-6.36,1,2,-60.57,-3.0,1.77,484.06,572.84,0,-1,0
444,0,3,-64.06,-4.98,-3.32,2,2,-63.78,-4.7,1.77,482.3,573.04,0,-1,0
445,0,3,-64.49,-4.67,-2.85,2,2,-64.22,-4.39,1.77,480.63,573.65,0,-1,0
446,0,3,-66.32,-7.45,-6.59,1,2,-60.85,-3.0,1.77,479.18,574.67,0,-1,0
447,0,3,-63.7,-5.77,-4.44,2,2,-61.64,-3.72,1.77,477.98,575.97,0,-1,0
448,0,3,-63.21,-6.56,-5.48,1,2,-59.61,-3.0,1.77,477.31,577.62,0,-1,0
449,0,3,-63.7,-4.19,-2.11,3,2,-64.7,-5.2,1.77,476.71,579.29,0,-1,0
450,0,3,-62.08,-4.47,-2.55,2,2,-61.62,-4.01,1.77,475.95,580.89,0,-1,1
451,0,3,-65.94,-10.4,-9.98,1,2,-56.67,-3.0,1.77,475.46,582.59,0,-1,1
452,0,3,-62.62,-5.64,-4.25,2,2,-59.51,-3.0,1.77,475.97,584.29,0,-1,1
453,0,3,-66.95,-9.58,-9.07,1,2,-58.97,-3.0,1.77,475.61,586.03,1,2,0
454,0,2,-60.97,-3.0,0.85,4,3,-64.6,-6.24,1.77,474.87,587.64,0,-1,0
455,0,2,-57.99,-3.0,1.64,4,3,-61.79,-6.07,1.77,474.7,589.41,0,-1,0
456,0,2,-64.31,-4.32,-2.32,2,3,-63.17,-3.18,1.77,474.39,591.15,0,-1,0
457,0,2,-61.47,-3.32,-0.61,3,3,-62.53,-4.39,1.77,473.37,592.61,0,-1,0
458,0,2,-59.79,-3.0,0.46,4,3,-61.97,-4.97,1.77,471.96,593.68,0,-1,0
459,0,2,-59.81,-3.49,-0.92,3,3,-60.24,-3.92,1.77,471.99,595.46,0,-1,0
460,0,2,-62.41,-3.06,-0.11,3,3,-64.49,-5.15,1.77,472.29,597.21,0,-1,0
461,0,2,-58.54,-3.0,0.78,4,3,-61.14,-5.24,1.77,472.36,598.98,0,-1,0
462,0,2,-56.9,-3.0,0.2,3,3,-57.9,-3.92,1.77,472.26,600.75,0,-1,0
463,0,2,-58.88,-3.0,0.98,4,3,-62.11,-5.78,1.77,471.98,602.5,0,-1,0
464,0,2,-64.19,-4.85,-3.13,2,3,-62.94,-3.6,1.77,471.09,604.03,0,-1,0
465,0,2,-56.25,-3.0,4.57,6,3,-62.08,-7.13,1.77,470.15,605.54,0,-1,0
466,0,2,-56.05,-3.0,6.48,7,3,-65.23,-10.06,1.77,469.04,606.92,0,-1,0
467,0,2,-60.47,-3.0,0.73,4,3,-64.45,-6.64,1.77,467.43,607.66,0,-1,0
468,0,2,-58.88,-3.0,2.87,5,3,-63.38,-6.3,1.77,466.13,608.87,0,-1,0
469,0,2,-61.45,-3.56,-1.03,3,3,-61.87,-3.98,1.77,464.68,609.9,0,-1,0
470,0,2,-60.21,-3.0,2.47,5,3,-66.34,-8.07,1.77,463.1,610.7,0,-1,0
471,0,2,-59.16,-3.0,2.55,5,3,-63.41,-6.17,1.77,461.44,611.33,0,-1,0
472,0,2,-58.4,-3.0,2.46,5,3,-63.48,-7.03,1.77,459.69,611.6,0,-1,0
473,0,2,-59.7,-3.0,0.14,3,3,-62.0,-5.24,1.77,458.11,612.4,0,-1,0
474,0,2,-61.94,-3.01,0.0,3,3,-63.53,-4.6,1.77,456.34,612.57,0,-1,0
475,0,2,-61.32,-3.13,-0.23,3,3,-64.57,-6.37,1.77,454.78,613.42,0,-1,0
476,0,2,-55.13,-3.0,8.73,8,0,-67.05,-12.47,1.77,453.29,614.37,0,-1,0
477,0,2,-60.62,-3.0,1.33,4,3,-64.1,-5.88,1.77,451.51,614.28,0,-1,0
478,0,2,-57.68,-3.0,3.62,5,3,-62.41,-6.3,1.77,449.75,614.14,0,-1,0
479,0,2,-58.09,-3.0,4.75,6,3,-67.41,-10.57,1.77,448.08,613.52,0,-1,0
480,0,2,-59.21,-3.0,2.87,5,3,-65.43,-8.04,1.77,446.69,612.41,0,-1,0
481,0,2,-59.38,-3.0,3.66,5,1,-66.72,-8.9,1.77,445.98,610.79,0,-1,0
482,0,2,-55.78,-3.0,4.85,6,0,-63.33,-8.78,1.77,445.5,609.08,0,-1,0
483,0,2,-58.58,-3.0,1.54,4,3,-62.39,-6.12,1.77,444.74,607.48,0,-1,0
484,0,2,-61.64,-3.0,0.31,4,3,-65.89,-7.1,1.77,444.4,605.74,0,-1,0
485,0,2,-63.86,-5.07,-3.46,2,3,-61.87,-3.09,1.77,444.74,604.0,0,-1,0
486,0,2,-57.36,-3.0,4.58,6,3,-64.12,-8.06,1.77,445.04,602.25,0,-1,0
487,0,2,-59.83,-3.0,0.49,4,0,-63.84,-6.78,1.77,444.93,600.48,0,-1,0
488,0,2,-61.44,-3.0,0.95,4,3,-64.35,-5.46,1.77,444.78,598.71,0,-1,0
489,0,2,-55.22,-3.0,6.89,7,1,-65.92,-11.5,1.77,443.91,597.17,0,-1,0
490,0,2,-56.76,-3.0,4.32,6,0,-64.29,-8.9,1.77,443.7,595.4,0,-1,0
491,0,2,-56.71,-3.0,5.39,6,3,-64.38,-8.77,1.77,443.81,593.63,0,-1,0
492,0,2,-59.25,-3.0,3.28,5,0,-64.32,-6.74,1.77,444.15,591.89,0,-1,0
493,0,2,-59.08,-3.0,1.67,4,3,-63.91,-7.08,1.77,444.96,590.32,0,-1,0
494,0,2,-60.06,-3.0,3.68,5,3,-67.54,-9.03,1.77,446.17,589.02,0,-1,0
495,0,2,-62.38,-3.44,-0.82,3,3,-64.01,-5.07,1.77,447.57,587.93,0,-1,0
496,0,2,-62.3,-3.72,-1.32,3,3,-62.57,-3.99,1.77,449.0,586.88,0,-1,0
497,0,2,-60.89,-3.0,1.85,4,0,-66.12,-7.42,1.77,450.78,586.94,0,-1,0
498,0,2,-61.39,-3.09,-0.16,3,3,-63.3,-5.0,1.77,452.54,586.8,0,-1,0
499,0,2,-62.97,-4.12,-1.99,3,3,-63.92,-5.07,1.77,454.2,586.15,0,-1,0
500,0,2,-61.41,-3.0,0.72,4,3,-64.37,-5.62,1.77,455.37,584.82,0,-1,0
501,0,2,-57.65,-3.0,3.36,5,3,-62.46,-6.45,1.77,457.12,585.14,0,-1,0
502,0,2,-60.49,-3.69,-1.26,3,3,-61.01,-4.21,1.77,458.75,585.82,0,-1,0
503,0,2,-60.22,-3.0,0.26,4,3,-63.57,-6.23,1.77,460.1,586.97,0,-1,0
504,0,2,-58.97,-3.0,2.7,5,3,-65.65,-8.55,1.77,461.39,588.19,0,-1,0
505,0,2,-62.92,-4.22,-2.15,3,3,-63.42,-4.71,1.77,463.05,588.81,0,-1,0
506,0,2,-61.68,-4.11,-1.98,3,3,-62.82,-5.25,1.77,464.79,589.16,0,-1,0
507,0,2,-62.39,-3.55,-1.03,3,3,-63.33,-4.5,1.77,466.56,589.03,0,-1,0
508,0,2,-59.76,-3.15,-0.27,3,3,-62.39,-5.78,1.77,468.32,589.26,0,-1,0
509,0,2,-61.16,-3.19,-0.34,3,3,-63.83,-5.85,1.77,470.01,589.81,0,-1,0
510,0,2,-61.79,-3.0,0.59,4,3,-64.68,-5.61,1.77,471.74,590.17,0,-1,0
511,0,2,-63.03,-6.18,-4.98,1,3,-59.44,-3.0,1.77,473.47,590.57,0,-1,0
512,0,2,-60.58,-3.0,0.49,4,3,-62.84,-5.03,1.77,475.24,590.7,0,-1,0
513,0,2,-60.98,-3.0,1.1,4,3,-65.14,-6.65,1.77,477.01,590.62,0,-1,0
514,0,2,-64.01,-5.98,-4.72,1,3,-60.56,-3.0,1.77,478.77,590.36,0,-1,0
515,0,2,-63.16,-4.99,-3.33,2,3,-61.23,-3.05,1.77,480.48,589.88,0,-1,0
516,0,2,-59.22,-3.03,-0.04,3,3,-60.63,-4.45,1.77,482.23,590.12,0,-1,0
517,0,2,-60.82,-3.41,-0.77,3,3,-61.42,-4.01,1.77,484.0,590.21,0,-1,0
518,0,2,-60.78,-3.65,-1.21,3,3,-61.6,-4.47,1.77,485.64,590.88,0,-1,0
